id,name,overall elo,auto elo,teleop elo,fuel elo,takeoff elo,gear elo
frc1758,Technomancers,1022.5922734894436,978.711136606432,978.711136606432,979.9833926164955,979.3036847725836,978.711136606432
frc3344,Robocopz,1022.5686150899459,976.0994354803117,975.5289889433939,1010.0810608090181,999.127103640499,975.5289889433939
frc2095,Direct Current,1022.5626970971467,980.2911016037141,980.2911016037141,989.0586641481984,1001.8250565560859,980.2911016037141
frc3043,Dragons,1022.4055050088297,993.3361845305012,1004.7895091262486,1020.6743712051964,1023.9684650725792,1004.7895091262486
frc5317,Redhawk Robotics,1022.2558178841937,1002.6975741635501,1002.6975741635501,1012.8335325493352,1001.8565062713337,1002.6975741635501
frc4469,R.A.I.D. (Raider Artificial Intelligence DIvision),1022.2447648954937,1021.7335961237121,1021.8484979408738,1011.7309096502762,1022.0953441626768,1021.8484979408738
frc3940,CyberTooth,1022.2380299578315,1000.6535142967158,988.6535142967158,999.7559121123194,1011.422596839919,1000.6535142967158
frc4397,TEAM Clutch Robotics,1022.2340899002686,1020.8284500515093,1021.0731696599623,1022.6267414536934,1030.7661191812392,1021.0731696599623
frc3559,Thundercats,1022.158007524951,976.3672374704096,976.3672374704096,998.9204079699683,976.4830316348952,976.3672374704096
frc292,PantherTech,1022.1495518581703,1067.5696719547814,1067.7048362773578,1020.8663374090135,1045.412129504713,1067.5696719547814
frc4680,Az-Tech Eagles,1022.0690176579984,942.456911142567,943.1628760048014,963.8645179071221,943.1684611045431,943.1628760048014
frc1648,G3 Robotics,1022.0662416573471,975.5083573521201,975.3669191943665,999.724094394506,986.8342509204916,975.3669191943665
frc6136,Ravens,1021.7845178151019,961.8164076620682,961.6907956474128,973.3537677930688,981.2151916658721,961.6907956474128
frc1360,Orbit Robotics,1021.6348330416672,1053.4576959690883,1042.2708668349865,999.7647001634678,1063.439040106478,1042.1417211323255
frc716,Who'sCTEKS,1021.597700855129,1032.2883721830049,1032.2883721830049,1010.0424789900633,1043.7623209060005,1032.2883721830049
frc4584,SentinelFox Engineering,1021.3389137971685,988.3475211753132,979.0115249558469,1021.1855698882827,988.6080025449718,979.0115249558469
frc709,Femme Tech Fatale,1021.3317386049977,1021.0598653728284,1021.0598653728284,1010.3970520756928,1021.2919534759673,1021.0598653728284
frc6559,Bay-Arenac,1021.205000245284,1001.5875851163241,991.3897453134061,1001.5810390410885,1006.2968988752085,991.3897453134061
frc3794,WinT,1021.2026179083041,982.5177049969153,1001.6064243511189,1000.8866684750901,1038.8531041017927,1001.6064243511189
frc3147,Munster HorsePower,1021.0826225671897,978.1165297867981,978.1165297867981,1011.244096201059,998.5734796531353,978.1165297867981
frc5942,Warriors,1021.037558643109,961.2927197054449,979.1236304674567,966.5899005370135,966.4415682268273,970.776214359827
frc4735,DEROF,1021.0261163428063,978.9411201106153,981.8570183270482,991.4034674622491,992.2491417759845,981.8570183270482
frc3865,Riley WildBots,1020.9907646828729,977.9102015736352,977.9102015736352,975.9167445929528,999.3149186395996,977.9102015736352
frc4468,Fernbank LINKS,1020.9372839478763,1012.6418152247387,1002.8248304374035,1000.5998752902419,1023.9316995416405,1002.8248304374035
frc1071,Team Max,1020.8118218322642,978.6595498584021,978.6595498584021,988.8094955858136,989.8335789721225,978.6595498584021
frc1501,Team THRUST,1020.8111156003279,995.8161677883933,995.8161677883933,965.1283620151172,1019.6456185848514,995.8161677883933
frc1099,DiscoTechs,1020.7786408667488,962.9251823009138,962.9251823009138,999.1973698138361,986.1998397921153,962.9251823009138
frc6146,Blackjacks,1020.7426237428512,1017.2269199438165,1017.3439353013785,1038.7991404733198,1028.7334767595403,1017.3439353013785
frc3974,E=mCD,1020.7405358280481,1047.5093992477541,1047.5093992477541,1012.1349175055202,1046.7627716118718,1047.5093992477541
frc4189,Chargers,1020.707575453306,1010.8925397376313,1021.8291205749836,1000.633532727137,1020.2239139987477,1021.8291205749836
frc1610,Blackwater Robotics,1020.7073515781261,1035.0338341790375,1035.0338341790375,999.5253333126379,1044.3229819417165,1035.0338341790375
frc4073,Robo Katz,1020.667913234998,1021.8699987335046,1021.8699987335046,1031.9167534389437,1007.7644833939088,1021.8699987335046
frc5980,East Grand Rapids Robotics,1020.540146090795,962.9293037846678,962.1743924251422,984.0675011855749,989.6895809721116,961.9817627471355
frc2976,Spartabots,1020.4788850396046,956.1933203137107,956.319230617125,977.7506856867301,978.2720002033017,956.319230617125
frc4674,Robojacks,1020.3873764801275,1027.4989616028993,1027.374012074206,1002.4498100522657,1014.7333602484968,1027.374012074206
frc4741,WingNuts,1020.3334019132965,1019.2956521511702,1019.2972117040679,1000.6669962845879,1019.1017283047714,1019.2972117040679
frc234,Cyber Blue,1020.2889103478365,1001.2560232146205,1001.2560232146205,1001.5644330094455,1010.4937272290556,1001.2560232146205
frc4182,Minneota Vikings,1020.0567580070626,978.4294910528638,978.1850866539027,1008.8926513713184,999.7744579928786,978.1850866539027
frc6022,Wrench Warmers,1019.9043177776639,1016.4809116949214,1006.4015673899343,991.6053164271053,1003.9128850888831,1006.4015673899343
frc1018,Pike RoboDevils,1019.8343867465604,1020.8588524734661,1020.8588524734661,988.3997790759067,1020.7546245287098,1020.8588524734661
frc1257,Parallel Universe,1019.4493605418096,999.7244429922935,999.7244429922935,990.1738560368556,999.8629225640034,999.7244429922935
frc5572,ROSBOTS,1019.4359144342388,961.9909161670973,961.8711502977848,983.3672127130709,983.0521131999872,961.8711502977848
frc3140,Flagship,1019.4144433853277,951.7341923347992,951.7341923347992,930.617485612805,972.4343681426321,951.7341923347992
frc4054,Robo Raiders,1019.2513651259783,1021.2430312624031,1021.1335869073827,999.0002425282491,1011.5699717223501,1021.3615737045147
frc4533,Wando Adv. Robotics,1019.2127508881506,978.5017919300664,978.5017919300664,957.6947599670963,1012.1752573487164,978.5017919300664
frc2590,Nemesis,1019.0814055090594,979.1072850542585,979.1072850542585,999.7229508299994,955.432210014728,979.1072850542585
frc3750,Gator Robotics,1019.0673137000947,1027.499249751526,1027.6234328924797,990.0079208079827,1025.344379105833,1027.6234328924797
frc2539,Krypton Cougars,1019.0585269914394,978.2760111685648,978.2760111685648,990.2113388920072,988.4544551007547,978.2760111685648
frc3277,ProDigi,1019.032012770801,992.1979182332645,992.4269167435656,1043.7491163548696,983.257519759756,992.4269167435656
frc5181,La Salle Robotics,1018.8965451259352,998.337018796219,998.337018796219,1010.8350892028794,998.4462768164815,998.337018796219
frc4009,Denfeld DNA Robotics,1018.5206602719456,1000.6312066200876,1000.8738177092855,998.5596068323346,988.9653339357088,1000.8738177092855
frc3367,COLA,1018.5191619015789,999.5580743662995,999.6643574913487,1001.5337671778436,999.6894602051883,999.4323636735132
frc836,The RoboBees,1018.4033665081096,973.7872995938421,973.7872995938421,997.8087899772211,996.7565613977117,973.7872995938421
frc4568,Robot Commander,1018.363126735117,990.8710391022277,991.0906091052785,991.139640813543,986.2451158294901,990.7546641473773
frc4371,ART 4371,1018.3534466907582,1008.11802495315,999.5601633154364,1009.2010221596382,988.8910993639031,999.5601633154364
frc5460,Strike Zone,1018.188115077239,1005.8598581765539,1005.9738004809001,1007.5884130135842,997.1095146975125,1005.9738004809001
frc6129,Shadle Park,1018.1539896504509,1006.2348335544457,997.5450982457244,996.5162642421642,1008.0598239510286,997.4405576488257
frc348,Norwell Robotics,1017.8381513430882,993.9051367744205,993.9169193556046,989.2487478352402,977.2941075699661,993.9169193556046
frc5411,PowerEagle,1017.2069412413117,970.2827690080073,970.0474833818831,977.1931395069698,950.860821586301,970.0474833818831
frc5559,Gear Grinders,1017.1796019576815,983.4567572166922,983.3788552760111,1007.9115453007557,995.430157357526,983.4874357297547
frc2526,Crimson Robotics,1017.0575768782325,990.4434548179327,990.4370402789637,994.0000496973693,990.8792195695735,990.4370402789637
frc6117,Wingspan,1016.9620573871974,943.4228419561748,953.16514167012,990.7433764493042,946.3565646676492,953.16514167012
frc1188,RoboRavens,1016.922923465496,984.8812040814867,993.9463972497158,981.2090914792992,1001.5856878842088,993.9463972497158
frc5327,Griffin Robotics,1016.6105670459757,1002.9876170807182,1002.9876170807182,1011.7713517956873,1021.4512544878314,1002.9876170807182
frc401,Copperhead Robotics,1016.4387785182898,992.2733574101787,992.2733574101787,1011.5147985382645,1013.9653172669242,992.2733574101787
frc6002,ZooBOTix,1016.2193656194272,997.401665785071,1007.8013763095956,1019.4438402368294,1028.830965366897,1007.3821291065746
frc4453,The Red Hot Chili Bots,1016.1270738346395,976.7131833376308,976.6064278316413,988.0045608116762,990.1679214541771,986.2286798751236
frc5132,RoboClovers,1015.8549331807426,1031.3779608181353,1031.6455478975663,1042.9362468359761,1012.3218617867628,1031.6455478975663
frc6144,Angelbots Gold,1015.4493551623211,969.1833095957633,968.8035638837594,1009.8136195951091,975.1063274682188,968.8035638837594
frc2283,Panteras,1014.9706465526591,1005.7721331953029,1014.573520531599,975.6087949489813,1002.9579529107707,1014.573520531599
frc4481,Team Rembrandts,1014.8269443025165,1042.0337088657072,1041.4759486323437,1010.5649478482476,1033.8909856921898,1041.4759486323437
frc4104,Blackhawks,1014.6319156186892,1032.3544022833971,1043.6627485024924,1024.2451769527352,1061.1584014635125,1043.6614335010158
frc4456,Mech Cadets,1014.5428936674965,1011.0172538823248,1011.0172538823248,999.972275266586,1012.1545351162081,1011.0172538823248
frc6348,HORUS,1014.4785748368147,985.8551004486288,976.9412080949302,980.7903115309527,989.556277749756,976.9412080949302
frc3275,The Regulators,1014.3687872709453,973.8927952588298,974.0117926196331,975.1564049947734,963.733587293015,974.0117926196331
frc4089,Stealth Robotics,1014.1102480478856,955.1064345892992,965.1782629699625,990.0421642668284,965.1826339867299,965.1782629699625
frc329,Mohawks,1014.101515445616,1039.1558466673487,1039.1558466673487,1058.9290388221086,1050.5447633758035,1039.1558466673487
frc6108,DRAGONBOTS,1014.0612302386742,992.1201745858725,992.1153306242119,1016.8932262054204,1002.3698976220728,992.1153306242119
frc3933,Taman Keet,1014.015705755519,1055.8241561597704,1044.0598312804204,1000.0133152657206,1016.2523195110382,1044.0598312804204
frc1025,IMPI Robotics,1014.0023955028801,1020.0263142653251,1029.10480028709,1006.3597129117734,999.6811409424246,1029.10480028709
frc4248,Bits & Pieces,1013.7525936640117,1007.4149321302583,1007.5451831259514,991.3433114849884,1009.7037160840002,1007.4230559917717
frc1124,UberBots,1013.5568426343949,989.9669335829459,989.9669335829459,978.1253074307798,989.8570943374552,989.9669335829459
frc6691,PiRho Tech,1013.5076286061584,1010.1578909021991,1020.2141897580397,1010.8052469075985,1011.6933056558397,1020.3480359933351
frc1746,OTTO,1013.4241856885216,999.089921370352,989.0383688319841,1009.6941947929822,1002.9072902890154,989.0383688319841
frc2914,"TIGER PRIDE ",1012.8335553763283,975.4380205775363,975.8736689507792,979.3997460642199,976.4159582455513,975.8736689507792
frc236,Techno-Ticks,1012.7981361748177,998.26991147322,998.26991147322,998.9450944100562,1009.7804874967579,998.26991147322
frc4112,EagleBots,1012.6755520321807,997.1150788245734,985.4989020265705,1009.810318288977,978.4724781412763,985.4989020265705
frc3634,Spark City,1012.6100561904129,1020.549106531461,1020.549106531461,1011.0853470305158,1021.5701634113694,1020.549106531461
frc571,Team Paragon,1012.516879443176,1003.6277211482219,1003.6277211482219,989.7240832931658,1003.2801651823373,1003.6277211482219
frc384,Sparky 384,1012.4606817731609,1034.5832986700163,1034.5832986700163,1012.1465146728287,1033.3179865998777,1034.5832986700163
frc2106,The Junkyard Dogs,1012.3905976685644,1011.5382685888928,1011.5382685888928,978.5057794934663,1011.6208130943271,1011.5382685888928
frc2556,RadioActive Roaches,1012.3229975056447,1087.2392675376327,1077.563249471029,1000.8509311548491,1088.8800736723115,1077.563249471029
frc1318,Issaquah Robotics Society,1012.2952737500018,1045.128490294141,1033.657509767945,1034.2306081668078,1033.5516521275988,1033.657509767945
frc1153,Robo-Rebels,1012.2604699720222,1011.6062565048752,1011.4730880660674,1011.0524207742354,1011.8666224953657,1011.4730880660674
frc6544,A Team Robotics,1012.1501467959712,1009.8890346472243,1009.887481529604,1009.4816763704376,998.9323670235327,1009.8861735696786
frc88,TJ(Squared),1012.1472688135512,1012.258683260253,1012.3885356779974,988.8096375206014,1000.1301965072239,1012.3885356779974
frc4688,Saints Bot,1012.1331281202295,1015.2544569420851,1015.3840532120654,980.3967747585334,1015.9182875142056,1015.2640807851079
frc5608,Lassiter Robotics,1011.9992142460732,987.6211203487975,999.4624686516809,999.4441507859228,1009.3555886758579,999.4624686516809
frc1517,The Lumberjacks,1011.9657238336812,1068.0407041804228,1067.4673686207154,1001.1633611535307,1057.1026693501856,1067.337323729389
frc2148,Mechaknights,1011.9522732387851,989.2962908409905,989.2852422041213,964.6718493790527,996.6683533187265,989.2795483956163
frc4696,RoboAzTechs,1011.8442501031241,946.842504516727,947.2235020430359,997.7429213704105,979.3242160076855,947.2235020430359
frc1137,Rocket Sauce,1011.7951280639603,1010.8970310012121,1010.8970310012121,999.85714675218,1043.7142690691983,1010.8970310012121
frc4572,BArlow RobAutics,1011.7460834742751,1012.2755913465066,1012.2755913465066,1000.0078585160838,1000.4264401597442,1012.2755913465066
frc4450,Olympia Robotics Federation,1011.6768607039966,1012.0089820443125,1012.1217648491438,1000.1567335774182,1013.0064762106501,1012.1217648491438
frc3939,Botetourt 4-H Robotics,1011.5973264572092,989.6943001661975,989.6943001661975,1000.5009997014134,979.1180987893426,989.6943001661975
frc360,The Revolution,1011.5181243385019,979.7073982971929,979.7096156529335,978.2487953990491,990.5314173174896,979.7096156529335
frc5696,Faraday,1011.4850169920638,979.4484974034607,979.6031080946087,988.6285631678337,987.1862180791366,979.6031080946087
frc237,Black Magic Robotics,1011.4657457900009,989.2958815538565,989.2958815538565,988.2822954664841,1011.3119812213126,989.2958815538565
frc1307,Robosaints,1011.3929947861761,1011.3546520532342,1011.3242525688008,998.3246355077252,1020.8303143907405,1011.3257762662373
frc2170,Titanium Tomahawks,1011.37915232039,1022.8802817846185,1022.8802817846185,1001.1885276731992,1033.8146696117226,1022.8802817846185
frc5253,Bigfork Backwoods Bots,1011.3346552299734,989.6051220839715,989.8443204559276,990.0090634533199,999.9155451844625,989.8443204559276
frc3654,TechTigers,1011.2719912051836,1008.4301498952896,1008.4301498952896,987.5876741948852,1009.8532591684992,1008.4301498952896
frc5279,Bionic Eagles,1011.2256784299955,971.5353244389082,971.5353244389082,990.7587660435189,979.853920626336,959.5353244389082
frc6705,Dunwoody WildCat 5e,1011.0683617557819,1002.6000565186271,1001.3042360267901,990.1992433245174,1001.0599800313976,1001.3042360267901
frc58,The Riot Crew,1010.8958444846827,988.2792726711925,988.2824861104956,988.550838806307,1000.0031822524261,988.2824861104956
frc2147,CHUCK,1010.794548541714,1007.2566787535918,1018.9596984957137,990.7379811516084,1018.7319942679054,1018.9633754705476
frc6543,pumaTECH,1010.606541559642,1032.38369546304,1032.38369546304,999.9983493245807,1032.6633971162719,1032.38369546304
frc3049,BremerTron,1010.5227158283479,1035.0741778449662,1035.071141581503,989.2178245603421,1000.6667840997883,1035.071141581503
frc573,Mech Warriors,1010.4553664817787,1040.3956649783288,1048.872749358526,1073.0607535655975,1049.8592740550193,1048.872749358526
frc3573,The Ohms,1010.2321092464706,1011.2393838593254,990.2381190904048,999.9919148549423,967.0581733442085,990.2381190904048
frc5468,Chaos Theory,1010.0768121787456,1006.1243551432326,1005.6756980694507,1015.9223129584442,1012.1687103129589,1005.4659669138034
frc5856,Bullbots,1009.7882700242077,1034.4071184194179,1034.4071184194179,1023.9784594866668,1022.279634462848,1034.4071184194179
frc6081,Digital Dislocators,1009.4802516554579,968.0050724271222,970.1087989639219,956.0541090349836,987.2817638207239,970.1087989639219
frc5827,Code Purple,1009.471974774489,976.8373200123469,966.2802865844641,989.0883796267822,978.0912439698906,966.2802865844641
frc6366,RAM Rodz Robotics,1009.368651523679,1000.5707179233613,1000.5707179233613,1000.1903323765574,1008.1838156513336,1000.5707179233613
frc339,Kilroy Robotics,1009.3599230372077,1033.576098139387,1033.576098139387,999.8523241422389,1023.2694746218417,1033.576098139387
frc1795,Team Clutch,1009.3397539763064,989.2687772043121,988.7372509345281,988.5746764656702,988.1200746766061,988.7372509345281
frc5561,Raider Robotics,1009.3027836894772,1003.0795380482673,1003.1898578868684,974.7919378209602,1005.4051534899369,1003.1898578868684
frc116,Epsilon Delta,1009.2334254163186,985.8945662224922,985.8945662224922,978.6591731671264,997.6378282437737,985.8945662224922
frc4061,SciBorgs,1009.0747974245711,981.4061237512515,981.4993725223571,973.8285925505891,999.9627706859328,989.5833709424925
frc3258,MADawgs,1008.9986955189147,1011.6417595709576,1011.6417595709576,1010.6646929346357,988.7367897613857,1011.6417595709576
frc2613,PROTOBOTS,1008.766367806409,998.5760205303349,998.3465954820134,986.4263351283139,998.1326857016332,998.3465954820134
frc2883,F.R.E.D (Fighting Rednecks Engineering and Design),1008.6609251951697,1011.012440215456,1010.9248089215228,1034.600433372893,999.5007740134158,1011.1336549938658
frc4226,Huskies,1008.4509600024687,1001.4932026464287,1001.4901873139374,1000.4976685368072,1011.4792805332686,1001.4903883389092
frc5022,Rat Rod Robotics,1008.3253244334313,998.5633212088294,998.5633212088294,988.9941242904359,1000.8968609289353,998.5633212088294
frc885,THE GREEN TEAM,1008.240940286554,1011.5987237812325,1022.0158513712823,1011.1739124555795,1000.8395372114104,1022.0158513712823
frc3274,Rocktown Robotics,1007.5955094817675,1009.0239788114288,1009.0239788114288,987.8683001306644,1008.5413018006055,1009.0239788114288
frc4775,Aztech Robotics,1007.5662857612145,988.0008893016495,979.3475477420504,988.2503859668484,986.8630973643455,979.3475477420504
frc5190,Green Hope Falcons,1007.3626238949071,997.9130016390666,997.3221047938584,990.5067144939892,1007.9684850006129,997.55680246828
frc900,?The Zebracorns?,1007.2087171488428,986.4763011084927,986.4763011084927,1031.025631136757,954.8204561438511,986.4763011084927
frc4291,AstroBots,1007.1981502205697,994.1888095413507,994.3114930034236,999.5089359926113,994.8031898966706,994.312167354248
frc6716,Circuit Br8kers,1006.8969294810141,988.2777571900784,1008.8877572057628,998.2512536542733,1009.1034320870021,1008.8877572057628
frc1058,PVC Pirates,1006.6607504660192,1000.9540010713931,991.4558350526783,979.6562551966952,1011.2169177116767,991.5817326443396
frc5502,Cobrots,1006.3321689622455,990.4843722958077,990.4672951813156,1041.5177370159392,1004.5745419399624,990.3543795619855
frc2923,Aggies,1006.2489678778132,999.3402812555144,998.3867514125211,987.1464902700092,1018.1135782531395,998.6531497956422
frc5196,Breaking Bot,1006.0979425881254,1015.1898186487807,1016.3140013408893,1034.3418968391281,1022.5182661855963,1016.3140013408893
frc5329,S(A^3)S,1005.7924367775332,1006.7852146120255,1007.0178728202334,981.9992087814437,981.4518325908268,1007.0178728202334
frc4480,UC-Botics,1005.6432648550954,998.484334068768,998.4886965575615,979.0273281762531,999.0661058447467,998.4886965575615
frc4737,Atomigators,1005.4432767520798,1047.46986456645,1029.3580433902061,1001.3143142410108,1036.8074833341395,1029.3580433902061
frc4854,Trobots,1005.4416052297692,1005.472815747591,1005.3536225914389,993.2503523941034,992.7589653744544,1005.3536225914389
frc5613,ThunderDogs,1005.2266196602236,990.7251070917332,979.4018083298641,998.4099086299713,1006.0806390433969,979.4018083298641
frc4063,TriKzR4Kidz,1005.1953671325601,1015.9837674857547,1015.7588899625658,1028.9530484694699,1013.8774032771533,1015.7588899625658
frc6225,GRA Roarin' Robotics,1004.8853845562369,1012.6115437597138,1012.7014137269014,1016.4284131636074,1011.974776567633,1012.7014137269014
frc5282,Railroaders,1004.846596043816,990.6648699574476,1000.7337349045587,992.0628490007311,990.5554572424109,1000.7337349045587
frc4243,Warriors,1004.6455112794021,1003.848663813217,1003.848663813217,969.8939215278492,993.6203248023483,1003.848663813217
frc179,Children of the Swamp,1004.54969726559,994.7926038354462,983.2593695559573,983.3693986364149,996.2394893678571,983.2593695559573
frc6319,ENKI-NOVA,1004.3952492753866,1015.9581313305886,1025.4053980129413,1023.1230873264398,1022.2989900926561,1025.4053980129413
frc6694,INNOBOTICS,1004.3692010102812,1007.1205836594849,995.5052026694545,1009.0745373003954,1028.5641436477363,995.5052026694545
frc868,TechHOUNDS,1004.2839868593086,1021.7589639796205,1033.7589639796206,1012.2298353611422,1023.6787989178683,1021.7589639796205
frc1369,Minotaur,1003.6181278191259,982.6790196435672,982.6790196435672,981.0463393160901,992.4105152047216,982.6790196435672
frc3354,TecDroid,1003.579088423721,1007.6844092079014,999.4459904189488,1006.8004988510812,1016.1029433587416,999.4459904189488
frc4665,Predators,1003.3844737849805,1000.5246051799234,1000.2826484738034,1023.6847580141455,1010.1917348877222,1000.519873452877
frc5777,Static Storm,1003.3184344675724,965.0317097154154,965.0317097154154,983.5990936241915,975.2341228128237,965.0317097154154
frc877,North Star,1003.2505047049405,976.4739102073906,976.6025328043555,978.4886713202333,987.146845607605,976.5997403114728
frc3883,Data Bits,1003.2112122528576,991.9713995256697,991.9611944199327,1024.316495847416,982.4561409602077,991.8573387971758
frc6053,Robusters,1003.0887206110513,1019.6748027868243,1020.0159401024977,992.1773221338811,1012.7701130667217,1011.2539455231507
frc4451,ROBOTZ Garage,1002.9720255256195,977.2299555513627,977.2299555513627,965.9910952134388,988.3224746905009,977.2299555513627
frc6453,Bog Bots!,1002.7232023457534,980.0686454276962,980.1874652527491,1009.6623371633392,979.7165455956001,980.1874652527491
frc4074,Shark Bytes,1002.4275756666094,1002.2371928632898,1002.2371928632898,980.5258792741483,982.4518685903594,1002.2371928632898
frc6710,Southside Robotics,1002.3502398452983,979.7016150190806,956.623383186994,988.6980771887994,1000.8018113373867,956.623383186994
frc3361,Governators,1002.3330702004507,1003.4800474783012,1003.4800474783012,1010.8307213633875,981.720515364006,1003.4800474783012
frc4075,Robo Tigers,1002.3186909844399,999.008637060347,999.008637060347,999.6636953403435,1009.050186615692,999.008637060347
frc2977,Sir Lancer Bots,1002.2888530424191,998.5185389021343,998.6412383939459,1001.417618684654,999.2128026421191,998.6412383939459
frc2377,C Company,1002.2602079848724,989.1048358117523,989.1048358117523,1009.8721487267409,1001.0436927023394,989.1048358117523
frc4290,Bots of War,1002.2489865809819,979.4723018357739,989.549178984431,998.3646730002217,989.6669698324868,979.3557817421523
frc5697,Bearcats,1002.165314628242,1028.5125167215795,1028.39450889457,1026.0124483893287,1014.5061286367641,1028.39450889457
frc2164,The Core,1002.0802180408095,987.5781548947554,987.4765605573664,957.2015159497042,987.7802074939024,987.4765605573664
frc4454,Artisan Rockets,1001.9707551385152,1044.1596710862073,1044.1596710862073,1021.916027521274,1020.7117222386858,1044.1596710862073
frc4103,Roborioles,1001.9248949459445,996.8855856476955,1008.8855856476955,1000.3774412376173,987.5572637228231,996.8855856476955
frc1647,Iron Devils,1001.9136183305624,1044.940435202216,1044.940435202216,999.8854418591117,1034.3864826040174,1044.940435202216
frc4592,M3 Mighty Mechanical Mustangs,1001.6627966243868,984.4701611464208,984.4881315551658,984.0876622550746,990.6926747422579,984.4881315551658
frc1983,Skunk Works Robotics,1001.4459927019911,987.9659681120147,998.030772944962,999.7327036995001,998.8594277325856,998.030772944962
frc2823,The Automatons,1001.2926229828031,1000.7268823733783,1000.7475184044579,1009.6454240504995,991.7336158564859,1000.8563362058633
frc781,Kinetic Knights,1001.0655379610143,998.250223005438,987.8278227672953,1008.8763935550189,989.2523192710513,987.8361275825562
frc829,Digital Goats,1001.0445865889686,982.5904486413907,982.5904486413907,1012.9401441547641,991.8222369553903,982.5904486413907
frc3525,The Nuts & Bolts of Fury,1001.0007797102418,1013.700118683865,1013.700118683865,999.8704785907302,1001.6009958837411,1013.700118683865
frc5457,Falcobots,1000.9486175223813,973.9152036091331,973.9152036091331,1010.1956733180564,986.2869677197873,973.9152036091331
frc4239,WARPSPEED,1000.7275977404864,1003.021004971434,1002.9090557873413,988.4465602113386,1002.7853732921337,1003.0210343227784
frc67,The HOT Team,1000.6279994566073,1021.3266226151235,1020.9348654559474,994.5636849847119,1030.284803484583,1020.9348654559474
frc3588,the Talon,1000.615576303484,977.2668875601495,977.1249502644221,977.9912393583566,978.226577991268,977.1249502644221
frc3602,RoboMos,1000.5671015260235,999.7902051903986,999.7896967586516,986.7818376902493,977.46068319601,1000.1354017463415
frc3490,Viper Drive,1000.5510379952557,1002.8123338502155,1002.8123338502155,1001.2891706910033,1003.0681835828615,1002.8123338502155
frc5142,Robo Dominators,1000.3296349604403,1012.2257838492135,1012.2257838492135,1023.8206861847073,1013.2640100746837,1012.2257838492135
frc1899,Saints Robotics,1000.2666449855552,1001.4249226977331,1023.6134739450322,1000.2622936822993,1045.5652109077976,1023.6134739450322
frc6110,DOC BOTICS,1000.2153027497312,1018.253112244722,1017.9985863465736,1008.9274657760648,1009.3508036661436,1018.1175369359916
frc190,Gompei and the H.E.R.D.,1000.1333042741257,976.1397752301656,976.1365963208365,999.8634781174815,987.9968190017514,976.1365963208365
frc5113,Combustible Lemons,1000.0968033210117,977.652897236842,977.652897236842,1011.2902041015855,988.0851049405898,977.652897236842
frc2234,Alternating Current,1000.094764851903,1002.365606561811,1002.365606561811,1021.7747815317446,1002.1235376944551,1002.365606561811
frc4285,Camo-Bots,1000.0712064476663,1025.008253718759,1025.008253718759,999.4064715934663,1014.9191878528436,1025.008253718759
frc876,Thunder Robotics,999.9637531462209,1013.8971267528174,1014.0020515181885,989.336663209251,1035.0839638325224,1013.7926492854932
frc5658,STORMBOTICS,999.9109665515643,984.885923242666,974.4542581736093,976.3949654843185,973.8806133305222,974.4542581736093
frc2499,Industrial Revolution,999.7799401961964,984.5091621250435,994.9315592231677,1009.3467505458294,984.4827017378512,994.9369630140087
frc5895,Peddie School Robotics,999.7231190323528,1019.0021915691236,1019.0021915691236,987.087280542152,1030.8680726909524,1019.0021915691236
frc6023,DISCBOTS,999.6941125189052,955.5870235192903,965.3239914667421,988.1555047198013,966.3695902811642,965.3239914667421
frc5490,The Dark Byte,999.545370587516,979.7104769275618,979.7104769275618,989.5540409024082,1000.7101418899169,979.7104769275618
frc5402,Iron Kings,999.5090424903648,1021.1708991731819,1021.1708991731819,1011.9266591912518,998.3373966358405,1021.1708991731819
frc5549,Gryphons.exe,999.4777390894134,1036.3130307076347,1036.3130307076347,1012.1319474143379,1002.2038859769502,1036.3130307076347
frc3998,Redneck Robotics,999.4506347155423,1043.6017728113097,1043.732482244545,1010.9159757295496,1022.2085794056657,1043.732482244545
frc1293,Pandamaniacs,999.4397127192285,994.6969940117693,994.6969940117693,1018.424668502854,975.6534510620256,994.6969940117693
frc2929,JAGBOTS,999.3384202843325,1011.0566930555643,1011.179302514435,1009.9884894153705,998.5618461684221,1011.179302514435
frc4653,Ironmen Robotics,999.2529622752261,1018.0453960072045,1018.0453960072045,1009.8505424815385,996.6876108231595,1018.0453960072045
frc4272,Maverick Boiler Robotics,999.231862022666,999.1805560646106,999.1805560646106,1021.4978517246038,1010.5209047073305,999.1805560646106
frc4965,FIRE,999.1633534394903,976.5625844868187,976.5625844868187,1032.2288705113904,986.912022008455,976.5625844868187
frc5683,RAVE,999.1602343962719,1033.8218624177364,1023.520957835269,1000.815178189332,1002.1160450476355,1023.520957835269
frc3393,Horns of Havoc,999.1280324317426,987.8341636308954,988.0715577749415,988.1710861497651,977.2141842749814,988.0715577749415
frc4824,BerryBotics,999.0781131092774,1001.7454432957163,1001.7454432957163,979.3162588421998,1010.8308896683377,1001.7454432957163
frc1258,SeaBot,999.0221323484644,1024.4801356237172,1024.615538039338,1010.3333775486792,1034.3243615472754,1024.615538039338
frc5401,Fightin' Robotic Owls,998.9096684618435,997.79297889978,997.79297889978,1020.3689254608004,1009.7472479663687,997.79297889978
frc6564,TDSS Titans,998.8768752151237,996.809729837654,986.3816259461657,1019.8360152337777,976.5281679340445,986.3786873943419
